OrderID,CustomerID,ProductID,Quantity,TotalPriceBeforeTax,GSTAmount,TaxAmount,TotalPriceAfterTax,OrderDate,DeliveryStatus,PaymentStatus,DeliveryAddress
b789c1c1,850,151,1,105.66,19.02,1.34,126.02,2023-11-09,Pending,Paid,"501 Hardware Lane, South"
f9e6194e,340,264,1,126.03,22.69,41.95,190.67,2023-07-11,Delivered,Paid,"783 Hardware Lane, Central"
92498eb8,425,64,10,4849.2,581.9,32.65,5463.75,2023-03-22,Pending,Paid,"903 Hardware Lane, South"
4c5aaf01,196,106,4,1632.4,81.62,8.42,1722.44,2023-11-01,Shipped,Paid,"341 Hardware Lane, West"
3b97c667,817,360,3,632.91,113.92,40.45,787.28,2023-06-21,Pending,Paid,"768 Hardware Lane, North"
5f08c26c,255,310,10,3352.4,603.43,35.61,3991.44,2023-07-21,Pending,Paid,"422 Hardware Lane, East"
20d85d6f,735,86,10,4566.1,821.9,12.03,5400.03,2023-07-17,Pending,Unpaid,"405 Hardware Lane, North"
6e05c876,423,310,5,1676.2,301.72,20.03,1997.95,2023-03-05,Delivered,Unpaid,"398 Hardware Lane, West"
f9ab5c03,744,285,9,1626.21,195.15,49.44,1870.8,2023-09-26,Delivered,Paid,"819 Hardware Lane, North"
cdec9767,794,179,7,959.77,47.99,31.54,1039.3,2023-12-21,Pending,Unpaid,"938 Hardware Lane, North"
bfa1f55e,634,59,10,3460.4,173.02,37.47,3670.89,2023-07-06,Delivered,Unpaid,"216 Hardware Lane, South"
6d5fac42,517,365,7,1841.21,92.06,22.98,1956.25,2023-06-27,Delivered,Unpaid,"109 Hardware Lane, East"
6c3406a9,461,45,8,3950.72,711.13,32.86,4694.71,2023-09-24,Shipped,Unpaid,"841 Hardware Lane, South"
2bfd458d,918,335,2,108.0,19.44,24.65,152.09,2023-01-20,Pending,Unpaid,"599 Hardware Lane, East"
57f4669d,408,338,2,666.34,119.94,41.67,827.95,2023-09-12,Delivered,Paid,"430 Hardware Lane, Central"
f9b1eb6e,43,139,5,1595.6,287.21,16.28,1899.09,2023-08-27,Delivered,Unpaid,"947 Hardware Lane, South"
83aea04e,118,64,4,1939.68,232.76,26.65,2199.09,2023-09-27,Pending,Paid,"112 Hardware Lane, North"
ec1de5dc,112,370,3,700.95,126.17,46.41,873.53,2023-03-03,Shipped,Unpaid,"546 Hardware Lane, West"
51a00656,743,205,6,1363.14,245.37,24.1,1632.61,2023-11-11,Shipped,Paid,"127 Hardware Lane, East"
03528fe5,146,244,10,965.6,115.87,12.33,1093.8,2023-04-17,Pending,Unpaid,"966 Hardware Lane, Central"
4c48ee10,494,94,4,879.08,158.23,41.18,1078.49,2023-02-02,Pending,Unpaid,"721 Hardware Lane, East"
29f39616,501,290,8,292.56,14.63,9.69,316.88,2023-11-19,Shipped,Paid,"421 Hardware Lane, North"
f67d5d6d,442,279,8,2743.44,493.82,10.22,3247.48,2023-06-09,Delivered,Paid,"483 Hardware Lane, Central"
65c8e47b,508,382,1,405.98,20.3,11.62,437.9,2023-05-03,Delivered,Paid,"332 Hardware Lane, Central"
f008bd02,637,247,9,2408.13,288.98,28.27,2725.38,2023-10-05,Delivered,Paid,"920 Hardware Lane, North"
4c270a04,763,249,1,179.65,21.56,12.52,213.73,2023-12-04,Pending,Unpaid,"302 Hardware Lane, South"
ea3ad77d,661,106,3,1224.3,61.22,20.92,1306.44,2023-08-02,Pending,Paid,"609 Hardware Lane, North"
429de969,884,159,1,459.63,82.73,9.29,551.65,2023-12-03,Shipped,Paid,"686 Hardware Lane, North"
a324ae5e,469,162,8,110.4,19.87,22.13,152.4,2023-04-10,Delivered,Unpaid,"667 Hardware Lane, South"
961801d8,425,118,9,490.86,88.35,13.45,592.66,2023-01-03,Delivered,Unpaid,"316 Hardware Lane, West"
c229c0aa,926,152,4,1320.24,237.64,23.15,1581.03,2023-01-16,Pending,Paid,"466 Hardware Lane, West"
69f98067,371,111,3,1496.82,74.84,5.36,1577.02,2023-04-05,Delivered,Unpaid,"925 Hardware Lane, West"
28414cd4,896,68,8,3703.76,666.68,11.88,4382.32,2023-04-29,Pending,Paid,"937 Hardware Lane, Central"
538146be,510,68,1,462.97,83.33,18.94,565.24,2023-11-22,Shipped,Paid,"734 Hardware Lane, East"
ce203d63,759,163,10,3699.6,665.93,2.71,4368.24,2023-06-30,Pending,Paid,"365 Hardware Lane, West"
6734a8de,977,75,6,645.42,116.18,4.0,765.6,2023-03-27,Delivered,Unpaid,"245 Hardware Lane, South"
1c34ba78,342,380,7,810.81,40.54,5.49,856.84,2023-08-14,Shipped,Unpaid,"804 Hardware Lane, Central"
5a81e6d1,786,251,6,2457.0,122.85,18.49,2598.34,2023-05-31,Pending,Unpaid,"445 Hardware Lane, Central"
ed962914,243,41,2,396.32,71.34,8.85,476.51,2023-10-06,Delivered,Paid,"166 Hardware Lane, Central"
87eef199,116,82,7,1863.61,223.63,10.37,2097.61,2023-03-28,Delivered,Unpaid,"189 Hardware Lane, East"
9288fcb5,148,203,10,323.7,58.27,8.24,390.21,2023-07-31,Delivered,Unpaid,"349 Hardware Lane, South"
dc1f5bf0,92,204,1,308.25,15.41,38.73,362.39,2023-01-05,Delivered,Unpaid,"608 Hardware Lane, South"
d063a770,186,303,6,831.72,149.71,9.81,991.24,2023-07-01,Pending,Unpaid,"393 Hardware Lane, North"
1a01c968,375,65,3,790.8,94.9,22.33,908.03,2023-03-11,Delivered,Paid,"914 Hardware Lane, South"
7b48ddc8,557,362,9,3064.86,551.67,9.18,3625.71,2023-07-20,Pending,Unpaid,"407 Hardware Lane, North"
0aab80c0,86,33,5,2320.8,417.74,13.91,2752.45,2023-10-22,Delivered,Unpaid,"560 Hardware Lane, Central"
ee9562ac,992,214,2,506.5,91.17,39.01,636.68,2023-11-14,Shipped,Unpaid,"165 Hardware Lane, Central"
2823f378,972,91,5,1256.7,226.21,38.08,1520.99,2023-12-02,Pending,Unpaid,"732 Hardware Lane, Central"
0291e917,3,342,2,99.82,11.98,37.04,148.84,2023-11-03,Pending,Paid,"281 Hardware Lane, Central"
114e0c06,369,105,6,2427.96,121.4,47.78,2597.14,2023-09-01,Pending,Unpaid,"970 Hardware Lane, Central"
b9afb041,157,91,5,1256.7,226.21,25.79,1508.7,2023-03-01,Delivered,Unpaid,"405 Hardware Lane, West"
c6dbf12b,830,280,10,921.2,110.54,38.12,1069.86,2023-07-03,Shipped,Unpaid,"675 Hardware Lane, Central"
1682b8cd,487,88,4,1344.68,161.36,4.75,1510.79,2023-08-07,Pending,Unpaid,"914 Hardware Lane, West"
b208863a,445,61,5,479.5,86.31,35.12,600.93,2023-03-09,Shipped,Unpaid,"705 Hardware Lane, East"
abcf1375,145,347,7,2837.38,510.73,30.25,3378.36,2023-07-02,Pending,Unpaid,"959 Hardware Lane, West"
897bcdce,174,386,1,156.59,7.83,7.86,172.28,2023-02-06,Pending,Paid,"350 Hardware Lane, South"
7926e9c7,327,91,4,1005.36,180.96,21.93,1208.25,2023-12-21,Shipped,Paid,"240 Hardware Lane, Central"
c5f29338,366,160,7,1526.91,274.84,17.97,1819.72,2023-05-27,Pending,Unpaid,"762 Hardware Lane, North"
737b33c5,936,112,4,1365.8,245.84,40.39,1652.03,2023-11-02,Pending,Unpaid,"215 Hardware Lane, Central"
b87213aa,391,156,5,1368.25,164.19,30.09,1562.53,2023-06-19,Shipped,Paid,"259 Hardware Lane, South"
2aa689c2,34,211,1,168.49,20.22,25.58,214.29,2023-01-21,Pending,Paid,"979 Hardware Lane, North"
85b233b5,136,121,2,402.44,72.44,4.25,479.13,2023-04-24,Pending,Unpaid,"886 Hardware Lane, South"
6dc03cfc,273,131,1,229.07,41.23,10.35,280.65,2023-12-26,Pending,Unpaid,"933 Hardware Lane, North"
0885ab0d,531,254,5,1910.45,343.88,23.76,2278.09,2023-06-19,Pending,Unpaid,"102 Hardware Lane, West"
6528f9cf,807,55,8,354.56,17.73,14.61,386.9,2023-03-12,Delivered,Unpaid,"157 Hardware Lane, North"
cfc13cdf,613,337,9,3606.93,649.25,11.82,4268.0,2023-04-10,Pending,Unpaid,"742 Hardware Lane, South"
a9cf8c0e,660,245,1,418.37,20.92,21.48,460.77,2023-02-13,Delivered,Paid,"227 Hardware Lane, East"
a084fb44,535,218,7,511.35,61.36,49.94,622.65,2023-04-20,Delivered,Unpaid,"624 Hardware Lane, West"
0b9e7d1a,781,84,4,1179.32,212.28,4.61,1396.21,2023-01-09,Delivered,Paid,"713 Hardware Lane, North"
1608bee5,195,47,1,284.33,34.12,3.93,322.38,2023-04-27,Shipped,Unpaid,"975 Hardware Lane, East"
dcb72cc0,72,200,7,2996.98,149.85,2.36,3149.19,2023-01-10,Shipped,Paid,"320 Hardware Lane, East"
2d4169cd,952,358,3,1442.73,72.14,42.87,1557.74,2023-12-29,Pending,Unpaid,"593 Hardware Lane, North"
ee978cb3,29,134,2,88.12,10.57,25.7,124.39,2023-10-13,Shipped,Unpaid,"666 Hardware Lane, South"
c02b4137,75,243,2,674.82,80.98,31.41,787.21,2023-11-09,Delivered,Paid,"106 Hardware Lane, West"
5f1e8829,328,327,6,2002.32,360.42,18.39,2381.13,2023-04-21,Shipped,Unpaid,"436 Hardware Lane, South"
58304511,547,227,8,1294.56,233.02,4.15,1531.73,2023-02-26,Shipped,Paid,"644 Hardware Lane, West"
5aba9cf7,475,187,10,4136.8,744.62,30.39,4911.81,2023-10-13,Pending,Unpaid,"616 Hardware Lane, West"
66ea307f,153,88,6,2017.02,242.04,31.49,2290.55,2023-04-10,Delivered,Paid,"852 Hardware Lane, East"
198970ef,209,384,3,1251.72,225.31,1.79,1478.82,2023-09-04,Shipped,Paid,"935 Hardware Lane, East"
dce370b8,359,383,10,702.9,126.52,10.35,839.77,2023-08-18,Shipped,Unpaid,"511 Hardware Lane, East"
b6ff3ed7,351,133,2,263.1,31.57,41.61,336.28,2023-03-13,Pending,Paid,"391 Hardware Lane, East"
1036ae1d,735,54,1,361.4,43.37,36.01,440.78,2023-09-06,Shipped,Unpaid,"915 Hardware Lane, East"
03392609,963,300,6,888.0,44.4,14.5,946.9,2023-11-28,Pending,Unpaid,"363 Hardware Lane, Central"
6e6863c2,816,46,4,810.72,40.54,47.14,898.4,2023-04-27,Delivered,Paid,"115 Hardware Lane, West"
7b95461a,637,342,1,49.91,5.99,30.73,86.63,2023-01-31,Shipped,Unpaid,"424 Hardware Lane, East"
b87bd43a,845,123,3,564.15,67.7,42.5,674.35,2023-03-03,Pending,Paid,"154 Hardware Lane, East"
113a831c,511,380,1,115.83,5.79,26.02,147.64,2023-08-15,Delivered,Unpaid,"858 Hardware Lane, Central"
db78aa7e,168,105,10,4046.6,202.33,8.87,4257.8,2023-01-05,Pending,Unpaid,"205 Hardware Lane, West"
589ecce7,610,383,6,421.74,75.91,26.66,524.31,2023-10-26,Pending,Unpaid,"509 Hardware Lane, Central"
395714de,883,32,4,525.84,63.1,6.7,595.64,2023-11-15,Delivered,Paid,"477 Hardware Lane, East"
c00e352c,939,304,8,750.0,37.5,37.54,825.04,2023-01-28,Delivered,Unpaid,"539 Hardware Lane, West"
9e6a99a4,460,215,10,4073.6,203.68,48.02,4325.3,2023-04-11,Delivered,Unpaid,"843 Hardware Lane, Central"
02976236,357,165,7,1329.72,239.35,26.82,1595.89,2023-07-04,Pending,Paid,"233 Hardware Lane, South"
b898ad9b,806,134,9,396.54,47.58,3.71,447.83,2023-01-24,Delivered,Paid,"790 Hardware Lane, South"
47eb5d2d,704,259,10,1758.3,316.49,17.33,2092.12,2023-04-07,Pending,Unpaid,"692 Hardware Lane, South"
7d34cb5c,306,191,9,2085.39,104.27,26.4,2216.06,2023-07-01,Shipped,Paid,"655 Hardware Lane, North"
2108b493,840,369,4,1054.24,189.76,1.3,1245.3,2023-09-22,Delivered,Unpaid,"926 Hardware Lane, West"
01af153f,945,42,3,741.03,88.92,10.85,840.8,2023-01-04,Pending,Unpaid,"469 Hardware Lane, West"
2cd2909d,411,36,10,3487.6,418.51,1.79,3907.9,2023-05-27,Delivered,Paid,"683 Hardware Lane, South"
883724a0,591,358,7,3366.37,168.32,37.25,3571.94,2023-11-07,Pending,Unpaid,"635 Hardware Lane, East"
aec23d00,764,218,10,730.5,87.66,47.82,865.98,2023-11-27,Pending,Paid,"663 Hardware Lane, Central"
1b147147,368,245,7,2928.59,146.43,39.19,3114.21,2023-11-09,Pending,Unpaid,"307 Hardware Lane, East"
df3cfda2,264,88,2,672.34,80.68,39.08,792.1,2023-08-31,Shipped,Unpaid,"914 Hardware Lane, North"
3ee4d3d9,437,297,9,127.71,6.39,18.5,152.6,2023-07-09,Shipped,Paid,"931 Hardware Lane, Central"
782d6e31,340,186,4,856.64,42.83,28.42,927.89,2023-01-13,Delivered,Unpaid,"274 Hardware Lane, East"
42b61699,329,283,7,366.52,18.33,37.98,422.83,2023-02-03,Shipped,Paid,"885 Hardware Lane, South"
f7e31f18,775,215,6,2444.16,122.21,24.08,2590.45,2023-02-27,Shipped,Paid,"753 Hardware Lane, East"
524e1ba2,880,237,6,1210.68,145.28,20.4,1376.36,2023-04-13,Pending,Unpaid,"640 Hardware Lane, East"
b1ee0ee8,939,184,5,794.35,95.32,31.75,921.42,2023-11-03,Pending,Unpaid,"536 Hardware Lane, Central"
c1ab8d36,54,135,1,129.14,6.46,9.66,145.26,2023-06-09,Delivered,Paid,"146 Hardware Lane, West"
1ab9953c,910,329,2,837.34,41.87,39.99,919.2,2023-11-03,Delivered,Paid,"709 Hardware Lane, North"
57d4e6d4,966,367,7,3301.13,165.06,43.93,3510.12,2023-03-21,Pending,Paid,"255 Hardware Lane, North"
e61014e1,807,131,3,687.21,123.7,23.31,834.22,2023-11-30,Delivered,Unpaid,"122 Hardware Lane, North"
c44529d1,870,271,8,508.64,61.04,16.57,586.25,2023-10-23,Shipped,Unpaid,"651 Hardware Lane, Central"
beaadf41,55,164,4,647.84,77.74,29.88,755.46,2023-04-28,Delivered,Paid,"724 Hardware Lane, East"
8150d818,969,194,4,345.96,17.3,4.16,367.42,2023-08-27,Pending,Paid,"703 Hardware Lane, West"
903e0d6b,411,194,2,172.98,8.65,35.0,216.63,2023-08-15,Pending,Unpaid,"837 Hardware Lane, Central"
a1bc4d1e,76,329,3,1256.01,62.8,22.53,1341.34,2023-02-26,Pending,Unpaid,"669 Hardware Lane, North"
bc7e434b,656,287,6,1270.92,63.55,8.16,1342.63,2023-07-26,Shipped,Paid,"435 Hardware Lane, South"
349b2a24,394,124,1,357.62,42.91,42.07,442.6,2023-10-16,Delivered,Paid,"980 Hardware Lane, East"
6c2b0502,16,12,3,391.23,70.42,13.42,475.07,2023-11-07,Delivered,Paid,"652 Hardware Lane, Central"
bde1a9a8,720,393,6,2353.8,282.46,28.69,2664.95,2023-06-13,Shipped,Unpaid,"111 Hardware Lane, South"
96fea527,564,118,1,54.54,9.82,10.92,75.28,2023-03-11,Delivered,Paid,"465 Hardware Lane, South"
420b1e16,859,320,5,1652.85,297.51,31.9,1982.26,2023-06-11,Shipped,Unpaid,"219 Hardware Lane, East"
5cb93a19,599,337,10,4007.7,721.39,13.75,4742.84,2023-11-02,Delivered,Unpaid,"570 Hardware Lane, East"
7aa324af,256,43,1,174.55,31.42,11.0,216.97,2023-08-22,Delivered,Paid,"174 Hardware Lane, West"
dde99f26,86,96,1,124.11,6.21,9.47,139.79,2023-06-21,Pending,Unpaid,"848 Hardware Lane, West"
87f76fa7,915,369,3,790.68,142.32,23.96,956.96,2023-12-02,Delivered,Paid,"408 Hardware Lane, East"
e0f9cf9e,548,397,10,2387.7,429.79,18.14,2835.63,2023-07-17,Shipped,Unpaid,"209 Hardware Lane, West"
bf8d3046,176,152,7,2310.42,415.88,11.87,2738.17,2023-03-30,Delivered,Unpaid,"499 Hardware Lane, Central"
8a398bac,188,336,4,1399.12,167.89,33.53,1600.54,2023-01-09,Pending,Unpaid,"411 Hardware Lane, Central"
baf8132c,701,88,2,672.34,80.68,43.4,796.42,2023-05-17,Pending,Paid,"470 Hardware Lane, East"
fcf28bd3,962,398,9,841.41,151.45,41.36,1034.22,2023-08-31,Pending,Unpaid,"664 Hardware Lane, South"
8f839efa,766,128,4,1983.8,238.06,30.59,2252.45,2023-08-12,Pending,Unpaid,"181 Hardware Lane, West"
43200ee4,132,235,3,297.6,35.71,21.81,355.12,2023-05-05,Delivered,Unpaid,"242 Hardware Lane, South"
70e71b97,903,377,2,899.38,161.89,38.72,1099.99,2023-10-24,Shipped,Paid,"125 Hardware Lane, Central"
4eb106c5,685,28,9,3846.87,461.62,26.86,4335.35,2023-10-30,Pending,Paid,"313 Hardware Lane, Central"
95ca047b,905,10,10,3438.0,412.56,5.21,3855.77,2023-03-21,Pending,Paid,"754 Hardware Lane, South"
9de41e7b,290,236,3,1136.76,136.41,24.26,1297.43,2023-10-21,Pending,Paid,"398 Hardware Lane, West"
3c27b3b7,333,267,1,33.77,6.08,10.78,50.63,2023-07-25,Pending,Paid,"299 Hardware Lane, West"
2da78276,147,309,3,329.88,16.49,49.32,395.69,2023-03-05,Pending,Unpaid,"257 Hardware Lane, North"
b325e2af,575,326,7,2363.48,425.43,33.14,2822.05,2023-10-22,Delivered,Unpaid,"880 Hardware Lane, Central"
750d572a,541,112,2,682.9,122.92,40.94,846.76,2023-02-14,Pending,Unpaid,"799 Hardware Lane, North"
d9fe43f5,909,34,5,1320.6,158.47,14.42,1493.49,2023-03-02,Shipped,Unpaid,"640 Hardware Lane, North"
7905ffad,320,341,8,917.76,110.13,21.18,1049.07,2023-10-16,Pending,Paid,"601 Hardware Lane, East"
6966a430,308,211,9,1516.41,181.97,24.74,1723.12,2023-05-22,Delivered,Unpaid,"938 Hardware Lane, North"
22cfda8a,922,356,1,478.14,23.91,18.63,520.68,2023-02-17,Shipped,Paid,"532 Hardware Lane, North"
7f617101,670,268,9,3552.12,639.38,1.42,4192.92,2023-03-21,Shipped,Paid,"657 Hardware Lane, Central"
cd399455,943,120,1,92.25,11.07,17.12,120.44,2023-07-07,Delivered,Paid,"535 Hardware Lane, South"
d640cad6,229,335,10,540.0,97.2,39.91,677.11,2023-01-06,Shipped,Paid,"909 Hardware Lane, West"
53162373,618,335,7,378.0,68.04,28.06,474.1,2023-11-22,Shipped,Paid,"389 Hardware Lane, South"
2cd8eeca,626,5,10,2742.1,493.58,34.51,3270.19,2023-07-25,Pending,Unpaid,"216 Hardware Lane, South"
e5489128,176,5,5,1371.05,246.79,32.6,1650.44,2023-06-18,Pending,Paid,"209 Hardware Lane, East"
6647377a,757,210,2,237.96,11.9,20.36,270.22,2023-10-29,Shipped,Unpaid,"963 Hardware Lane, Central"
fd61be15,77,315,1,14.89,0.74,39.31,54.94,2023-02-08,Pending,Unpaid,"312 Hardware Lane, South"
14fe82cf,798,15,1,384.56,69.22,38.25,492.03,2023-03-17,Delivered,Paid,"208 Hardware Lane, Central"
21ba7ae1,206,10,3,1031.4,123.77,10.47,1165.64,2023-06-04,Shipped,Paid,"819 Hardware Lane, East"
9ff0f9a7,40,212,3,354.24,17.71,30.65,402.6,2023-07-11,Delivered,Paid,"470 Hardware Lane, Central"
12fb1fff,119,78,6,1810.56,90.53,22.34,1923.43,2023-01-26,Pending,Unpaid,"740 Hardware Lane, West"
1275ba9c,525,275,1,169.97,8.5,46.59,225.06,2023-11-07,Shipped,Paid,"749 Hardware Lane, South"
f2509ee9,103,373,5,1815.95,326.87,33.96,2176.78,2023-08-10,Delivered,Unpaid,"592 Hardware Lane, South"
7f2ae690,926,272,3,53.43,9.62,38.74,101.79,2023-10-08,Delivered,Unpaid,"422 Hardware Lane, West"
bf773a91,74,232,10,4668.8,233.44,43.87,4946.11,2023-09-03,Pending,Paid,"356 Hardware Lane, Central"
ead24e4f,756,357,6,131.4,23.65,31.73,186.78,2023-10-09,Shipped,Paid,"419 Hardware Lane, West"
90220741,579,373,3,1089.57,196.12,39.7,1325.39,2023-02-07,Pending,Unpaid,"525 Hardware Lane, Central"
2f6e8e7f,510,302,4,1726.6,207.19,37.98,1971.77,2023-10-18,Delivered,Unpaid,"368 Hardware Lane, West"
6f1884b4,959,62,9,1757.07,210.85,2.67,1970.59,2023-12-11,Delivered,Unpaid,"417 Hardware Lane, West"
d69c24fa,127,310,7,2346.68,422.4,21.75,2790.83,2023-08-10,Pending,Unpaid,"683 Hardware Lane, East"
9cfb5524,154,266,2,851.68,42.58,23.01,917.27,2023-12-27,Pending,Paid,"930 Hardware Lane, Central"
f3361547,691,350,5,2420.1,435.62,36.83,2892.55,2023-03-20,Pending,Paid,"173 Hardware Lane, Central"
8f3cccb9,868,10,9,3094.2,371.3,27.64,3493.14,2023-08-16,Pending,Unpaid,"795 Hardware Lane, West"
9d4e2a6f,837,377,7,3147.83,566.61,19.62,3734.06,2023-10-19,Shipped,Paid,"707 Hardware Lane, South"
28925581,923,301,2,947.56,170.56,29.61,1147.73,2023-06-14,Pending,Unpaid,"180 Hardware Lane, West"
58bab39d,966,263,7,1068.34,192.3,27.9,1288.54,2023-03-09,Delivered,Unpaid,"661 Hardware Lane, West"
ba967559,609,371,6,2970.0,148.5,15.17,3133.67,2023-08-25,Shipped,Paid,"660 Hardware Lane, North"
fc37f3b8,361,17,7,2607.29,469.31,13.28,3089.88,2023-03-02,Delivered,Unpaid,"719 Hardware Lane, East"
ee567d98,270,168,4,911.04,109.32,47.27,1067.63,2023-01-21,Shipped,Paid,"271 Hardware Lane, West"
79b7041c,18,65,4,1054.4,126.53,19.39,1200.32,2023-02-25,Delivered,Unpaid,"602 Hardware Lane, South"
5fefa383,195,72,10,2783.5,139.18,1.34,2924.02,2023-08-05,Delivered,Unpaid,"990 Hardware Lane, Central"
552a220f,111,148,7,2163.63,108.18,11.15,2282.96,2023-01-31,Delivered,Unpaid,"437 Hardware Lane, East"
c977d1a1,512,294,2,529.3,26.46,15.79,571.55,2023-04-03,Shipped,Paid,"535 Hardware Lane, Central"
b35e2583,433,334,9,1140.84,136.9,49.25,1326.99,2023-06-19,Pending,Unpaid,"908 Hardware Lane, Central"
5010dd27,213,184,6,953.22,114.39,11.25,1078.86,2023-09-18,Delivered,Unpaid,"356 Hardware Lane, East"
37279b5f,156,110,6,1039.74,187.15,18.25,1245.14,2023-01-22,Delivered,Paid,"741 Hardware Lane, North"
895f0efe,80,395,3,477.9,57.35,1.91,537.16,2023-03-20,Shipped,Paid,"358 Hardware Lane, East"
f03974b7,776,192,4,1643.52,197.22,1.45,1842.19,2023-05-22,Shipped,Paid,"920 Hardware Lane, South"
03c7d4da,984,366,10,4724.3,850.37,11.72,5586.39,2023-07-08,Shipped,Paid,"427 Hardware Lane, South"
94129f8f,246,176,4,1227.88,147.35,22.15,1397.38,2023-09-16,Pending,Paid,"461 Hardware Lane, South"
705938dd,477,91,1,251.34,45.24,32.26,328.84,2023-09-09,Pending,Unpaid,"898 Hardware Lane, North"
ed0cf668,429,40,5,499.95,59.99,33.94,593.88,2023-03-16,Shipped,Paid,"883 Hardware Lane, South"
d9c52094,502,65,4,1054.4,126.53,39.7,1220.63,2023-01-18,Delivered,Unpaid,"198 Hardware Lane, Central"
8a13e32b,649,157,6,2125.02,382.5,38.77,2546.29,2023-09-10,Pending,Paid,"100 Hardware Lane, West"
81ba7b19,383,298,8,3789.76,682.16,14.26,4486.18,2023-01-25,Pending,Paid,"798 Hardware Lane, West"
b29245c3,505,322,4,716.56,35.83,47.31,799.7,2023-04-30,Shipped,Unpaid,"365 Hardware Lane, South"
2412d5ed,241,400,8,3580.88,429.71,35.88,4046.47,2023-02-22,Delivered,Unpaid,"677 Hardware Lane, East"
33dca16c,439,354,6,1788.72,321.97,2.08,2112.77,2023-07-01,Pending,Unpaid,"899 Hardware Lane, North"
860cadc0,356,158,5,455.95,22.8,42.52,521.27,2023-12-20,Pending,Paid,"429 Hardware Lane, East"
19fe1703,245,223,8,960.88,172.96,15.46,1149.3,2023-01-18,Shipped,Paid,"161 Hardware Lane, Central"
b36c2985,688,25,9,3556.98,426.84,6.68,3990.5,2023-09-18,Delivered,Paid,"246 Hardware Lane, North"
699d9a96,427,8,10,674.6,80.95,38.88,794.43,2023-04-13,Pending,Unpaid,"578 Hardware Lane, East"
3e91ee6c,11,85,4,1192.4,143.09,41.1,1376.59,2023-02-13,Pending,Unpaid,"325 Hardware Lane, South"
53c499e1,172,27,7,890.75,106.89,46.05,1043.69,2023-03-18,Delivered,Paid,"793 Hardware Lane, East"
c11218cc,518,199,4,50.4,2.52,1.76,54.68,2023-12-03,Pending,Paid,"200 Hardware Lane, Central"
a47d7bd0,718,191,6,1390.26,69.51,18.75,1478.52,2023-09-14,Shipped,Paid,"239 Hardware Lane, Central"
032c0698,182,305,8,3956.16,474.74,17.97,4448.87,2023-04-13,Pending,Paid,"747 Hardware Lane, South"
64a3f309,931,263,5,763.1,137.36,44.81,945.27,2023-03-08,Pending,Unpaid,"481 Hardware Lane, East"
fff1f499,859,328,3,544.23,97.96,31.17,673.36,2023-06-26,Pending,Paid,"534 Hardware Lane, Central"
9f230033,75,254,10,3820.9,687.76,35.29,4543.95,2023-06-07,Delivered,Paid,"534 Hardware Lane, Central"
d8bf41d7,619,131,1,229.07,41.23,33.15,303.45,2023-05-12,Shipped,Paid,"414 Hardware Lane, Central"
6e5996e0,265,391,5,482.05,24.1,2.79,508.94,2023-02-02,Pending,Unpaid,"535 Hardware Lane, Central"
19aa6a85,488,295,2,217.98,10.9,41.3,270.18,2023-02-25,Delivered,Paid,"412 Hardware Lane, North"
109b9225,140,271,2,127.16,15.26,10.68,153.1,2023-10-29,Pending,Paid,"374 Hardware Lane, South"
5efde8c4,297,214,5,1266.25,227.92,26.82,1520.99,2023-05-29,Shipped,Unpaid,"883 Hardware Lane, North"
ac74e394,666,145,2,78.8,3.94,20.21,102.95,2023-03-02,Pending,Paid,"178 Hardware Lane, West"
dcd153b7,747,230,3,31.5,1.58,25.05,58.13,2023-08-10,Delivered,Paid,"901 Hardware Lane, Central"
aabddfdb,200,197,6,2981.4,357.77,13.55,3352.72,2023-01-14,Delivered,Unpaid,"942 Hardware Lane, South"
2e128791,159,304,6,562.5,28.12,12.29,602.91,2023-06-14,Pending,Unpaid,"970 Hardware Lane, East"
0cf64381,768,337,7,2805.39,504.97,6.63,3316.99,2023-10-11,Pending,Paid,"967 Hardware Lane, Central"
3028d767,264,19,4,1567.4,282.13,16.97,1866.5,2023-11-02,Shipped,Paid,"130 Hardware Lane, Central"
b41b3b1c,680,125,10,4385.4,526.25,14.31,4925.96,2023-01-12,Shipped,Paid,"677 Hardware Lane, South"
6b8a6e26,916,390,5,399.65,47.96,36.82,484.43,2023-09-04,Shipped,Paid,"685 Hardware Lane, West"
9249dca5,443,135,5,645.7,32.28,23.28,701.26,2023-02-13,Shipped,Unpaid,"324 Hardware Lane, Central"
587330a1,414,353,7,409.5,20.48,44.42,474.4,2023-11-13,Shipped,Unpaid,"485 Hardware Lane, South"
12dc2f6c,58,106,9,3672.9,183.64,3.01,3859.55,2023-06-12,Pending,Paid,"280 Hardware Lane, West"
f2f1758e,143,36,7,2441.32,292.96,42.49,2776.77,2023-02-15,Shipped,Unpaid,"632 Hardware Lane, South"
fd436772,728,75,9,968.13,174.26,14.12,1156.51,2023-10-12,Shipped,Paid,"973 Hardware Lane, South"
5c6b110b,206,319,10,704.3,84.52,19.61,808.43,2023-09-11,Shipped,Paid,"349 Hardware Lane, South"
e02fbaed,698,331,8,3884.16,194.21,4.43,4082.8,2023-01-12,Shipped,Paid,"675 Hardware Lane, North"
273aa485,667,65,10,2636.0,316.32,23.18,2975.5,2023-11-06,Shipped,Paid,"866 Hardware Lane, North"
23a03767,367,169,4,1773.88,88.69,49.66,1912.23,2023-12-09,Pending,Unpaid,"485 Hardware Lane, Central"
